genre;songno;tags
"metal"; 489; "rock, metal, "
"metal"; 490; "rock, metal, hardrock, poprock, "
"metal"; 491; "metal, rock, "
"metal"; 492; "rock, metal, funk, hardrock, "
"metal"; 494; "rock, industrial, metal, alternative, "
"metal"; 495; "rock, hardrock, classicrock, metal, "
"metal"; 496; "rock, metal, "
"metal"; 497; "rock, hardrock, classicrock, metal, "
"metal"; 499; "metal, rock, "
"metal"; 500; "rock, metal, "
"metal"; 501; "rock, metal, "
"metal"; 502; "metal, rock, "
"metal"; 504; "metal, rock, "
"metal"; 505; "rock, metal, "
"metal"; 507; "metal, rock, "
"metal"; 508; "rock, metal, "
"metal"; 509; "rock, metal, postrock, noise, "
"metal"; 512; "rock, metal, "
"metal"; 514; "metal, rock, "
"metal"; 515; "metal, rock, hardrock, hard, "
"metal"; 516; "metal, rock, "
"metal"; 518; "rock, metal, "
"metal"; 519; "metal, metalcore, rock, "
"metal"; 520; "rock, metal, "
"metal"; 521; "metal, rock, "
"metal"; 522; "metal, rock, deathmetal, experimental, "
"metal"; 523; "metal, rock, progressive, thrashmetal, "
"metal"; 524; "rock, metal, "
"metal"; 525; "metal, rock, "
"metal"; 526; "rock, metal, classicrock, "
"metal"; 527; "metal, rock, "
"metal"; 530; "rock, metal, "
"metal"; 531; "rock, metal, "
"metal"; 532; "metal, rock, "
"metal"; 533; "metal, rock, "
"metal"; 535; "metal, rock, "
"metal"; 536; "rock, metal, "
"metal"; 537; "metal, rock, "
"metal"; 538; "metal, rock, "
"metal"; 539; "rock, metal, "
"metal"; 540; "rock, metal, hardrock, "
"metal"; 541; "metal, rock, "
"metal"; 542; "metal, rock, deathmetal, thrashmetal, "
"metal"; 543; "metal, rock, "
"metal"; 545; "metal, rock, industrial, electronic, "
"metal"; 547; "metal, rock, "
"metal"; 548; "rock, metal, alternative, indie, "
"metal"; 549; "metal, rock, metalcore, hardrock, "
"metal"; 550; "rock, metal, "
"metal"; 551; "hardrock, classicrock, rock, metal, "
"metal"; 552; "metal, rock, "
"metal"; 553; "rock, punk, metal, hardcore, "
"metal"; 554; "rock, metal, "
"metal"; 555; "hardrock, classicrock, metal, rock, "
"metal"; 556; "metal, rock, "
"metal"; 557; "metal, rock, death, deathmetal, "
"metal"; 558; "rock, metal, "
"metal"; 559; "metal, rock, "
"metal"; 560; "metal, rock, punk, hardcore, "
"metal"; 561; "rock, metal, "
"metal"; 562; "metal, rock, thrashmetal, heavymetal, "
"metal"; 563; "rock, metal, "
"metal"; 564; "metal, rock, "
"metal"; 566; "metal, rock, "
"metal"; 569; "metal, rock, heavymetal, "
"metal"; 570; "metal, rock, "
"metal"; 571; "metal, rock, electronic, "
"metal"; 572; "metal, rock, hardrock, heavymetal, "
"metal"; 573; "metal, rock, hardrock, "
"metal"; 574; "hardrock, rock, metal, classicrock, "
"metal"; 576; "metal, rock, "
"metal"; 577; "metal, rock, deathmetal, thrashmetal, "
"metal"; 578; "metal, rock, "
"metal"; 579; "hardrock, classicrock, rock, metal, "
"metal"; 580; "rock, metal, "
"metal"; 581; "rock, metal, "
"metal"; 582; "rock, metal, punk, hardcore, "
"metal"; 583; "metal, rock, hardrock, classicrock, "
"metal"; 584; "rock, metal, deathmetal, "
"metal"; 585; "rock, metal, "
"metal"; 586; "metal, rock, "
"metal"; 587; "rock, metal, "
"metal"; 589; "metal, rock, atmospheric, "
"metal"; 590; "rock, metal, progressive, indie, "
"metal"; 591; "rock, metal, progressive, "
"metal"; 592; "rock, metal, "
"metal"; 593; "metal, rock, "
"metal"; 596; "metal, rock, "
"metal"; 597; "rock, metal, world, noise, "
"metal"; 598; "metal, rock, "
"metal"; 601; "rock, metal, hardrock, progressive, "
"metal"; 602; "rock, metal, soundtrack, "
"metal"; 603; "metal, rock, "
"metal"; 604; "hardrock, classicrock, rock, metal, "
"metal"; 605; "metal, rock, "
"metal"; 606; "metal, rock, "
"metal"; 607; "metal, rock, "
"metal"; 608; "rock, metal, "
"metal"; 610; "rock, metal, "
"metal"; 612; "hardrock, classicrock, rock, metal, "
"metal"; 613; "rock, metal, progressive, "
"metal"; 615; "rock, metal, "
"metal"; 616; "metal, rock, "
"metal"; 617; "hardrock, classicrock, rock, metal, "
"metal"; 618; "metal, rock, hardrock, "
"metal"; 619; "metal, rock, folk, deathmetal, "
"metal"; 620; "rock, metal, hardrock, "
"metal"; 621; "rock, psychedelic, metal, noise, "
"metal"; 623; "rock, hardrock, classicrock, metal, "
"metal"; 624; "metal, rock, "
"metal"; 626; "metal, rock, "
"metal"; 629; "rock, metal, deathmetal, "
"metal"; 630; "metal, rock, metalcore, alternativerock, "
"metal"; 631; "metal, rock, progressive, "
"metal"; 632; "rock, metal, hardrock, classicrock, "
"metal"; 633; "metal, hardrock, rock, classicrock, "
"metal"; 635; "hardrock, rock, classicrock, metal, "
"metal"; 636; "metal, rock, "
"metal"; 637; "rock, metal, "
"metal"; 638; "hardrock, classicrock, metal, rock, "
"metal"; 639; "rock, metal, hardrock, "
"metal"; 640; "rock, hardrock, classicrock, metal, "
"metal"; 641; "rock, metal, hardrock, hard, "
"metal"; 642; "metal, rock, "
"metal"; 643; "metal, rock, hardrock, "
"metal"; 644; "metal, rock, electronic, deathmetal, "
"metal"; 645; "metal, rock, "
"metal"; 646; "rock, metal, "
"metal"; 647; "metal, rock, "
"metal"; 648; "metal, rock, hardrock, classicrock, "
"metal"; 649; "rock, metal, "
"metal"; 650; "rock, hardrock, metal, classicrock, "
"metal"; 651; "metal, rock, death, deathmetal, "
"metal"; 653; "rock, ambient, experimental, metal, "
"metal"; 654; "metal, rock, deathmetal, "
"metal"; 655; "rock, metal, "
"metal"; 656; "metal, rock, "
"metal"; 658; "hardrock, classicrock, metal, rock, "
"metal"; 659; "metal, rock, "
"metal"; 661; "rock, metal, punk, "
"metal"; 662; "rock, metal, "
"metal"; 663; "metal, rock, thrashmetal, "
"metal"; 664; "hardrock, classicrock, rock, metal, "
"metal"; 665; "metal, rock, heavymetal, "
"metal"; 666; "rock, metal, "
"metal"; 669; "metal, rock, hardrock, hard, "
"metal"; 670; "metal, rock, "
"metal"; 671; "metal, rock, "
"metal"; 672; "metal, rock, "
"metal"; 674; "rock, metal, "
"metal"; 675; "metal, rock, "
"metal"; 677; "metal, rock, alternative, heavymetal, "
"metal"; 678; "metal, rock, hardrock, classicrock, "
"metal"; 679; "rock, metal, "
"metal"; 680; "metal, rock, hardrock, classicrock, "
"metal"; 681; "rock, metal, deathmetal, "
"metal"; 683; "rock, metal, punkrock, "
"metal"; 685; "metal, rock, deathmetal, "
"metal"; 687; "metal, rock, "
"metal"; 688; "metal, rock, "
"metal"; 689; "pop, rock, metal, death, "
"metal"; 690; "metal, rock, alternative, punkrock, "
"metal"; 692; "rock, metal, "
"metal"; 693; "metal, rock, deathmetal, metalcore, "
"metal"; 694; "metal, rock, hardrock, classicrock, "
"metal"; 695; "rock, metal, "
"metal"; 696; "metal, rock, "
"metal"; 697; "metal, rock, psychedelic, deathmetal, "
"metal"; 698; "metal, rock, "
"metal"; 699; "hardrock, classicrock, metal, rock, "
"metal"; 701; "rock, metal, hardrock, classicrock, "
"metal"; 702; "rock, metal, punk, hardcore, "
"metal"; 703; "hardrock, classicrock, metal, rock, "
"metal"; 704; "metal, rock, "
"metal"; 706; "rock, metal, "
"metal"; 707; "rock, metal, "
"metal"; 708; "metal, rock, hardrock, heavymetal, "
"metal"; 709; "rock, metal, "
"metal"; 710; "metal, rock, hardcore, punk, "
"metal"; 711; "metal, rock, "
"metal"; 712; "rock, metal, grunge, "
"metal"; 713; "metal, rock, "
"metal"; 714; "metal, heavymetal, rock, "
"metal"; 715; "rock, metal, hardrock, "
"metal"; 717; "metal, rock, "
"metal"; 718; "rock, metal, "
"metal"; 719; "rock, metal, "
"metal"; 720; "hardrock, classicrock, metal, rock, "
"metal"; 721; "metal, rock, metalcore, hardcore, "
"metal"; 722; "metal, rock, hardrock, deathmetal, "
"metal"; 723; "metal, rock, "
"metal"; 724; "metal, rock, hardrock, classicrock, "
"metal"; 725; "hardrock, classicrock, metal, rock, "
"metal"; 726; "metal, rock, "
"metal"; 727; "metal, rock, "
"metal"; 728; "rock, metal, hardcore, alternative, "
"metal"; 729; "metal, rock, symphonic, powermetal, "
"metal"; 730; "metal, rock, deathmetal, "
"metal"; 732; "rock, metal, "
"metal"; 734; "hardrock, classicrock, rock, metal, "
"metal"; 736; "rock, metal, punk, industrial, "
"metal"; 738; "rock, metal, "
"metal"; 739; "metal, rock, "
"metal"; 740; "rock, metal, "
"metal"; 744; "rock, ambient, metal, emo, "
"metal"; 745; "rock, metal, hardrock, classicrock, "
"metal"; 746; "hardrock, classicrock, metal, rock, "
"metal"; 747; "metal, rock, "
"metal"; 748; "metal, rock, noise, death, "
"metal"; 749; "rock, metal, punk, "
"metal"; 751; "rock, metal, "
"metal"; 752; "metal, rock, heavymetal, thrashmetal, "
"metal"; 753; "metal, rock, death, deathmetal, "
"metal"; 754; "metal, rock, hard, heavymetal, "
"metal"; 755; "rock, metal, "
"metal"; 756; "rock, hardrock, classicrock, metal, "
"metal"; 757; "metal, rock, deathmetal, death, "
"metal"; 758; "metal, hardcore, punk, rock, "
"metal"; 759; "metal, rock, "
"metal"; 760; "metal, rock, heavymetal, metalcore, "
"metal"; 761; "rock, metal, "
"metal"; 762; "rock, metal, alternative, "
"metal"; 763; "rock, metal, "
"metal"; 764; "rock, metal, noise, experimental, "
"metal"; 765; "metal, rock, punk, "
"metal"; 766; "rock, metal, "
"metal"; 767; "rock, hardrock, classicrock, metal, "
"metal"; 769; "metal, rock, deathmetal, "
"metal"; 770; "funk, psychedelic, metal, pop, "
"metal"; 771; "metal, rock, "
"metal"; 772; "metal, rock, "
"metal"; 773; "metal, rock, "
"metal"; 775; "metal, rock, industrial, progressiverock, "
"metal"; 777; "metal, rock, hardrock, world, "
"metal"; 778; "rock, metal, "
"metal"; 779; "rock, jazz, metal, funk, "
"metal"; 780; "rock, metal, "
"metal"; 782; "rock, metal, "
"metal"; 784; "rock, metal, "
"metal"; 786; "rock, metal, "
"metal"; 787; "rock, metal, "
"metal"; 788; "metal, rock, hardrock, "
"metal"; 789; "metal, rock, heavymetal, thrashmetal, "
"metal"; 790; "electronic, experimental, rock, metal, "
"metal"; 791; "hardrock, classicrock, metal, rock, "
"metal"; 792; "metal, rock, alternative, alternativerock, "
"metal"; 793; "rock, metal, "
"metal"; 794; "metal, rock, "
"metal"; 795; "downtempo, chillout, metal, rock, "
"metal"; 796; "hardrock, classicrock, metal, rock, "
"metal"; 797; "metal, rock, "
"metal"; 799; "rock, metal, punk, "
"metal"; 800; "metal, rock, "
"metal"; 801; "metal, rock, "
"metal"; 802; "metal, rock, "
"metal"; 803; "rock, metal, hardrock, classicrock, "
"metal"; 804; "metal, rock, "
"metal"; 806; "rock, hardrock, classicrock, metal, "
"metal"; 807; "hardrock, classicrock, metal, rock, "
"metal"; 808; "rock, metal, "
"metal"; 809; "metal, electronic, rock, alternative, "
"metal"; 810; "metal, rock, "
"metal"; 811; "rock, metal, "
"metal"; 813; "metal, rock, thrashmetal, "
"metal"; 814; "rock, metal, "
"metal"; 815; "metal, rock, "
"metal"; 817; "hardrock, classicrock, rock, metal, "
"metal"; 818; "metal, rock, "
"metal"; 819; "metal, rock, "
"metal"; 821; "metal, rock, "
"metal"; 822; "trance, electronic, metal, rock, "
"metal"; 824; "metal, deathmetal, rock, "
"metal"; 826; "rock, hardrock, classicrock, metal, "
"metal"; 828; "rock, metal, "
"metal"; 829; "rock, metal, industrial, progressive, "
"metal"; 830; "rock, metal, "
"metal"; 831; "metal, rock, hardrock, classicrock, "
"metal"; 832; "metal, rock, "
"metal"; 833; "metal, rock, classical, "
"metal"; 834; "metal, rock, "
"metal"; 835; "rock, metal, progressiverock, "
"metal"; 837; "metal, rock, "
"metal"; 838; "metal, rock, "
"metal"; 840; "metal, rock, "
"metal"; 841; "metal, rock, death, progressive, "
"metal"; 842; "rock, metal, "
"metal"; 843; "world, rock, metal, "
"metal"; 844; "rock, metal, "
"metal"; 845; "rock, metal, "
"metal"; 847; "rock, metal, "
"metal"; 848; "rock, metal, hardrock, rocknroll, "
"metal"; 849; "rock, metal, "
"metal"; 850; "metal, rock, alternative, metalcore, "
"metal"; 851; "hardrock, metal, rock, classicrock, "
"metal"; 852; "rock, metal, "
"metal"; 853; "metal, rock, "
"metal"; 854; "rock, metal, "
"metal"; 855; "metal, rock, thrashmetal, metalcore, "
"metal"; 856; "rock, metal, "
"metal"; 857; "rock, metal, "
"metal"; 858; "hardrock, classicrock, rock, metal, "
"metal"; 859; "metal, rock, thrashmetal, "
"metal"; 860; "metal, rock, deathmetal, thrashmetal, "
"metal"; 862; "metal, rock, heavymetal, metalcore, "
"metal"; 863; "rock, metal, grunge, alternative, "
"metal"; 864; "rock, metal, "
"metal"; 866; "metal, rock, alternative, emo, "
"metal"; 867; "metal, rock, experimental, "
"metal"; 868; "metal, rock, metalcore, deathmetal, "
"metal"; 869; "rock, hardrock, classicrock, metal, "
"metal"; 870; "rock, metal, hardrock, "
"metal"; 872; "metal, rock, "
"metal"; 873; "metal, rock, "
"metal"; 874; "rock, metal, postrock, "
"metal"; 875; "rock, metal, hardrock, classicrock, "
"metal"; 876; "metal, rock, "
"metal"; 877; "rock, metal, "
"metal"; 878; "rock, metal, noise, experimental, "
"metal"; 880; "metal, rock, deathmetal, "
"metal"; 881; "rock, metal, "
"metal"; 882; "rock, metal, hardrock, classicrock, "
"metal"; 883; "metal, rock, "
"metal"; 884; "metal, rock, "
"metal"; 885; "metal, rock, hardcore, deathmetal, "
"metal"; 887; "metal, rock, "
"metal"; 888; "rock, metal, heavymetal, hardrock, "
"metal"; 889; "rock, metal, poprock, "
"metal"; 891; "rock, metal, "
"metal"; 892; "metal, rock, "
"metal"; 893; "metal, rock, "
"metal"; 894; "rock, metal, "
"metal"; 895; "metal, rock, hardrock, classicrock, "
"metal"; 896; "rock, metal, "
"metal"; 897; "rock, metal, "
"metal"; 898; "rock, metal, "
"metal"; 899; "rock, metal, "
"metal"; 900; "metal, rock, hardcore, metalcore, "
"metal"; 901; "hardrock, metal, rock, classicrock, "
"metal"; 902; "rock, metal, "
"metal"; 903; "rock, metal, pop, punkrock, "
"metal"; 904; "rock, hardrock, metal, classicrock, "
"metal"; 905; "rock, metal, hardcore, heavymetal, "
"metal"; 906; "metal, rock, electronic, "
"metal"; 907; "metal, rock, "
"metal"; 908; "metal, rock, "
"metal"; 909; "metal, rock, hardrock, "
"metal"; 910; "metal, rock, "
"metal"; 912; "metal, rock, "
"metal"; 913; "metal, rock, "
"metal"; 914; "metal, rock, "
"metal"; 916; "metal, rock, "
"metal"; 917; "rock, metal, noise, "
"metal"; 919; "metal, rock, hardrock, deathmetal, "
"metal"; 920; "hardrock, metal, rock, "
"metal"; 921; "metal, rock, "
"metal"; 922; "metal, rock, metalcore, "
"metal"; 923; "rock, metal, "
"metal"; 924; "metal, rock, "
"metal"; 925; "metal, rock, "
"metal"; 926; "rock, metal, "
"metal"; 927; "metal, electronic, rock, "
"metal"; 928; "metal, rock, "
"metal"; 929; "rock, metal, "
"metal"; 930; "metal, rock, "
"metal"; 931; "metal, rock, "
"metal"; 932; "metal, rock, "
"metal"; 933; "metal, rock, hardrock, heavymetal, "
"metal"; 934; "hardrock, metal, rock, classicrock, "
"metal"; 936; "rock, metal, "
"metal"; 937; "metal, rock, "
"metal"; 938; "rock, metal, fusion, "
"metal"; 939; "rock, metal, hardrock, "
"metal"; 940; "soundtrack, metal, rock, symphonic, "
"metal"; 941; "rock, hardrock, classicrock, metal, "
"metal"; 942; "rock, metal, "
"metal"; 943; "hardrock, metal, rock, progressive, "
"metal"; 944; "rock, metal, postrock, grindcore, "
"metal"; 945; "metal, rock, hardcore, "
"metal"; 946; "rock, metal, "
"metal"; 947; "metal, rock, thrashmetal, "
"metal"; 948; "hardrock, classicrock, rock, metal, "
"metal"; 949; "metal, rock, "
"metal"; 950; "metal, rock, "
"metal"; 951; "rock, metal, hardrock, heavymetal, "
"metal"; 952; "rock, metal, "
"metal"; 953; "rock, metal, "
"metal"; 954; "rock, metal, "
"metal"; 955; "rock, metal, "
"metal"; 956; "rock, metal, noise, dubstep, "
"metal"; 957; "rock, metal, "
"metal"; 959; "metal, rock, hardrock, deathmetal, "
"metal"; 961; "metal, rock, "
"metal"; 962; "metal, rock, "
"metal"; 963; "metal, rock, "
"metal"; 964; "metal, rock, "
"metal"; 965; "rock, metal, "
"metal"; 966; "metal, rock, "
"metal"; 967; "rock, progressive, metal, "
"metal"; 968; "metal, rock, "
"metal"; 969; "metal, rock, "
"metal"; 970; "rock, metal, "
"metal"; 971; "rock, metal, "
"metal"; 972; "rock, metal, hardcore, "
"metal"; 973; "metal, rap, hiphop, fusion, "
"metal"; 974; "rock, metal, "
"metal"; 976; "metal, rock, death, thrashmetal, "
"metal"; 977; "rock, hardrock, classicrock, metal, "
"metal"; 978; "metal, rock, "
"metal"; 979; "rock, metal, "
"metal"; 980; "metal, rock, "
"metal"; 981; "metal, rock, "
"metal"; 982; "rock, punk, metal, "
"metal"; 983; "rock, metal, hardrock, "
"metal"; 984; "metal, rock, "
"metal"; 985; "metal, rock, "
"metal"; 986; "metal, rock, "
"metal"; 987; "metal, rock, "
"metal"; 988; "rock, metal, "
"metal"; 989; "metal, rock, death, powermetal, "
"metal"; 990; "rock, metal, "
"metal"; 991; "hardrock, classicrock, metal, rock, "
"metal"; 992; "rock, metal, "
"metal"; 993; "metal, rock, deathmetal, death, "
"metal"; 995; "metal, hardrock, classicrock, pop, "
"metal"; 996; "metal, rock, "
"metal"; 998; "rock, metal, punk, "
"metal"; 1000; "metal, rock, punk, "
"metal"; 1001; "rock, metal, "
"metal"; 1002; "rock, metal, "
"metal"; 1004; "hardrock, classicrock, metal, rock, "
"metal"; 1005; "hardrock, classicrock, metal, rock, "
"metal"; 1007; "metal, rock, "
"metal"; 1008; "metal, rock, "
"metal"; 1009; "rock, metal, "
"metal"; 1010; "rock, hardrock, classicrock, metal, "
"metal"; 1011; "rock, metal, "
"metal"; 1012; "rock, metal, hardrock, "
"metal"; 1013; "hardrock, classicrock, metal, rock, "
"metal"; 1014; "metal, deathmetal, rock, "
"metal"; 1015; "metal, rock, "
"metal"; 1016; "rock, hardrock, metal, punkrock, "
"metal"; 1017; "metal, rock, "
"metal"; 1019; "metal, rock, postrock, heavymetal, "
"metal"; 1020; "rock, metal, hardrock, classicrock, "
"metal"; 1021; "rock, metal, "
"metal"; 1022; "metal, rock, "
"metal"; 1023; "rock, metal, "
"metal"; 1024; "metal, rock, hardcore, heavymetal, "
"metal"; 1025; "hardrock, classicrock, rock, metal, "
"metal"; 1026; "rock, metal, "
"metal"; 1027; "rock, metal, powermetal, progressiverock, "
"metal"; 1028; "hardrock, rock, metal, classicrock, "
"metal"; 1029; "metal, rock, "
"metal"; 1030; "metal, rock, "
"metal"; 1031; "rock, metal, punk, "
"metal"; 1032; "metal, rock, "
"metal"; 1033; "metal, rock, "
"metal"; 1034; "metal, rock, "
"metal"; 1035; "rock, metal, "
"metal"; 1036; "metal, rock, "
"metal"; 1037; "metal, rock, death, deathmetal, "
"metal"; 1038; "metal, rock, "
"metal"; 1039; "metal, rock, hardrock, classicrock, "
"metal"; 1040; "rock, metal, hardrock, classicrock, "
"metal"; 1042; "rock, metal, "
"metal"; 1044; "metal, rock, ambient, symphonic, "
"metal"; 1045; "metal, rock, "
"metal"; 1048; "rock, metal, punk, "
"metal"; 1049; "hardrock, classicrock, rock, metal, "
"metal"; 1050; "rock, metal, heavymetal, "
"metal"; 1051; "rock, metal, pop, "
"metal"; 1053; "metal, rock, "
"metal"; 1054; "metal, rock, progressive, jazz, "
"metal"; 1056; "rock, metal, "
"metal"; 1057; "metal, rock, "
"metal"; 1058; "metal, rock, "
"metal"; 1059; "metal, hardrock, rock, classicrock, "
"metal"; 1061; "metal, rock, "
"metal"; 1062; "metal, rock, "
"metal"; 1063; "metal, rock, deathmetal, "
"metal"; 1064; "rock, metal, hard, progressive, "
"metal"; 1065; "rock, hardrock, classicrock, metal, "
"metal"; 1066; "metal, rock, "
"metal"; 1067; "rock, metal, hardrock, classicrock, "
"metal"; 1068; "rock, metal, "
"metal"; 1069; "metal, rock, chillout, "
"metal"; 1070; "metal, rock, "
"metal"; 1071; "metal, rock, death, "
"metal"; 1072; "metal, rock, hard, "
"metal"; 1074; "metal, rock, "
"metal"; 1075; "rock, metal, "
"metal"; 1076; "metal, rock, deathmetal, grindcore, "
"metal"; 1078; "rock, metal, "
"metal"; 1079; "rock, metal, "
"metal"; 1080; "metal, rock, hardrock, classicrock, "
"metal"; 1081; "metal, rock, deathmetal, "
"metal"; 1082; "metal, rock, hardrock, classicrock, "
"metal"; 1083; "metal, rock, "
"metal"; 1084; "rock, metal, electronic, noise, "
"metal"; 1085; "rock, metal, grunge, metalcore, "
"metal"; 1086; "metal, rock, industrial, darkambient, "
"metal"; 1087; "rock, metal, hardrock, "
"metal"; 1088; "metal, rock, "
"metal"; 1089; "metal, rock, "
"metal"; 1090; "metal, rock, punk, hardcore, "
"metal"; 1091; "metal, rock, deathmetal, thrashmetal, "
"metal"; 1093; "rock, metal, "
"metal"; 1096; "metal, rock, "
"metal"; 1097; "metal, rock, "
"metal"; 1098; "metal, rock, thrashmetal, heavymetal, "
"metal"; 1099; "rock, metal, "
"metal"; 1100; "rock, hardrock, classicrock, metal, "
"metal"; 1101; "rock, metal, alternative, progressive, "
"metal"; 1102; "rock, metal, "
"metal"; 1104; "rock, metal, "
"metal"; 1105; "hardrock, metal, rock, classicrock, "
"metal"; 1106; "metal, rock, "
"metal"; 1108; "metal, rock, "
"metal"; 1109; "metal, rock, hardrock, classicrock, "
"metal"; 1110; "rock, metal, hardrock, "
"metal"; 1111; "metal, rock, "
"metal"; 1112; "rock, hardrock, classicrock, metal, "
"metal"; 1114; "metal, rock, "
"metal"; 1115; "rock, metal, punk, punkrock, "
"metal"; 1116; "metal, rock, "
"metal"; 1117; "rock, metal, emo, "
"metal"; 1118; "metal, rock, hardcore, metalcore, "
"metal"; 1119; "rock, metal, "
"metal"; 1120; "metal, rock, "
"metal"; 1122; "trance, electronic, metal, rock, "
"metal"; 1123; "metal, rock, hardcore, metalcore, "
"metal"; 1124; "metal, rock, "
"metal"; 1125; "rock, metal, "
"metal"; 1126; "metal, rock, "
"metal"; 1127; "metal, rock, "
"metal"; 1129; "metal, rock, "
"metal"; 1130; "metal, rock, "
"metal"; 1131; "metal, rock, "
"metal"; 1132; "rock, hardrock, classicrock, metal, "
"metal"; 1133; "rock, metal, "
"metal"; 1134; "rock, hardrock, classicrock, metal, "
"metal"; 1135; "rock, metal, hardrock, heavymetal, "
"metal"; 1137; "metal, electronic, rock, "
"metal"; 1139; "hardrock, classicrock, metal, rock, "
"metal"; 1140; "rock, metal, indie, alternative, "
"metal"; 1142; "metal, rock, deathmetal, heavymetal, "
"metal"; 1143; "rock, metal, progressive, hardrock, "
"metal"; 1144; "rock, metal, "
"metal"; 1145; "metal, rock, "
"metal"; 1146; "rock, hardrock, metal, classicrock, "
"metal"; 1147; "metal, rock, "
"metal"; 1148; "metal, rock, "
"metal"; 1149; "metal, rock, world, "
"metal"; 1150; "metal, rock, "
"metal"; 1151; "rock, metal, "
"metal"; 1152; "metal, rock, "
"metal"; 1153; "metal, rock, "
"metal"; 1154; "metal, rock, "
"metal"; 1155; "metal, rock, "
"metal"; 1157; "rock, metal, "
"metal"; 1158; "rock, metal, punk, hard, "
"metal"; 1159; "rock, metal, "
"metal"; 1161; "metal, rock, chillout, deathmetal, "
"metal"; 1162; "rock, metal, "
"metal"; 1164; "metal, rock, "
"metal"; 1165; "metal, rock, "
"metal"; 1166; "chillout, downtempo, rock, metal, "
"metal"; 1168; "metal, rock, "
"metal"; 1170; "metal, rock, indie, "
"metal"; 1171; "rock, metal, "
"metal"; 1172; "rock, metal, "
"metal"; 1173; "metal, rock, "
"metal"; 1174; "metal, rock, "
"metal"; 1176; "metal, rock, "
"metal"; 1177; "metal, rock, deathmetal, metalcore, "
"metal"; 1178; "metal, rock, "
"metal"; 1179; "rock, metal, hardrock, "
"metal"; 1180; "rock, metal, "
"metal"; 1181; "rock, progressive, metal, "
"metal"; 1182; "rock, metal, "
"metal"; 1184; "rock, metal, metalcore, "
"metal"; 1185; "hardrock, classicrock, rock, metal, "
"metal"; 1186; "rock, metal, "
"metal"; 1187; "metal, rock, "
"metal"; 1189; "rock, metal, "
"metal"; 1192; "rock, metal, funk, hardrock, "
"metal"; 1193; "metal, rock, "
"metal"; 1194; "metal, rock, "
"metal"; 1195; "rock, metal, soundtrack, poprock, "
"metal"; 1196; "metal, rock, electronic, "
"metal"; 1197; "metal, rock, "
"metal"; 1198; "metal, rock, "
"metal"; 1199; "metal, rock, "
"metal"; 1201; "hardrock, classicrock, pop, metal, "
"metal"; 1203; "metal, rock, electronic, hardrock, "
"metal"; 1204; "rock, prog, metal, electronic, "
"metal"; 1205; "metal, rock, "
"metal"; 1206; "rock, metal, "
"metal"; 1207; "rock, metal, "
"metal"; 1209; "rock, metal, soundtrack, "
"metal"; 1210; "metal, rock, "
"metal"; 1211; "metal, rock, thrashmetal, death, "
"metal"; 1212; "rock, metal, fusion, alternative, "
"metal"; 1213; "metal, rock, "
"metal"; 1214; "rock, metal, "
"metal"; 1215; "rock, metal, "
"metal"; 1217; "rock, metal, "
"metal"; 1218; "rock, metal, "
"metal"; 1219; "metal, rock, "
"metal"; 1220; "rock, metal, "
"metal"; 1222; "alternative, rock, metal, "
"metal"; 1223; "rock, hardrock, classicrock, metal, "
"metal"; 1226; "rock, metal, "
"metal"; 1227; "rock, metal, "
"metal"; 1228; "rock, metal, "
"metal"; 1229; "metal, rock, deathmetal, thrashmetal, "
"metal"; 1230; "rock, metal, hardrock, classicrock, "
"metal"; 1231; "metal, hardcore, emocore, rock, "
"metal"; 1233; "rock, hardrock, classicrock, metal, "
"metal"; 1234; "rock, metal, "
"metal"; 1235; "metal, rock, "
"metal"; 1236; "metal, rock, "
"metal"; 1238; "symphonic, metal, rock, "
"metal"; 1239; "rock, metal, "
"metal"; 1240; "metal, rock, "
"metal"; 1241; "rock, metal, "
"metal"; 1242; "rock, metal, hiphop, alternative, "
"metal"; 1243; "metal, rock, "
"metal"; 1244; "metal, rock, groove, thrashmetal, "
"metal"; 1246; "metal, rock, hard, "
"metal"; 1247; "rock, metal, "
"metal"; 1248; "metal, rock, "
"metal"; 1249; "metal, rock, "
"metal"; 1251; "metal, rock, "
"metal"; 1252; "rock, metal, "
"metal"; 1253; "metal, rock, deathmetal, "
"metal"; 1254; "metal, heavymetal, rock, "
"metal"; 1255; "metal, rock, "
"metal"; 1256; "rock, metal, "
"metal"; 1257; "rock, metal, "
"metal"; 1259; "pop, metal, hardrock, electronic, "
"metal"; 1260; "rock, hardrock, classicrock, metal, "
"metal"; 1262; "hardrock, classicrock, metal, rock, "
"metal"; 1265; "rock, metal, jazzfusion, postrock, "
"metal"; 1266; "rock, metal, "
"metal"; 1267; "rock, metal, "
"metal"; 1268; "rock, metal, "
"metal"; 1269; "metal, rock, "
"metal"; 1270; "rock, metal, "
"metal"; 1271; "metal, rock, punk, punkrock, "
"metal"; 1272; "metal, rock, improvisation, experimental, "
"metal"; 1273; "metal, rock, "
"metal"; 1275; "hardrock, classicrock, rock, metal, "
"metal"; 1276; "metal, hiphop, deathmetal, "
"metal"; 1277; "metal, rock, metalcore, alternative, "
"metal"; 1278; "hardrock, rock, classicrock, metal, "
"metal"; 1279; "metal, rock, death, deathmetal, "
"metal"; 1280; "metal, rock, "
"metal"; 1281; "metal, rock, "
"metal"; 1282; "metal, rock, "
