genre;songno;tags
"pop"; 1335; "easylistening,pop,indie,"
"pop"; 1336; "pop,"
"pop"; 1337; "pop,"
"pop"; 1338; "pop,"
"pop"; 1339; "pop,electronic,"
"pop"; 1340; "pop,"
"pop"; 1342; "pop,"
"pop"; 1343; "pop,"
"pop"; 1344; "pop,"
"pop"; 1345; "pop,"
"pop"; 1346; "world,pop,orchestral,"
"pop"; 1348; "pop,"
"pop"; 1349; "pop,"
"pop"; 1350; "pop,dance,indie,"
"pop"; 1351; "techno,electronic,pop,"
"pop"; 1352; "pop,"
"pop"; 1354; "pop,"
"pop"; 1356; "pop,"
"pop"; 1357; "house,pop,dance,electronic,"
"pop"; 1358; "pop,funk,soul,electronic,"
"pop"; 1359; "pop,indie,alternative,"
"pop"; 1361; "electronic,pop,dance,electropop,"
"pop"; 1362; "pop,latin,world,"
"pop"; 1366; "pop,"
"pop"; 1367; "pop,"
"pop"; 1369; "pop,"
"pop"; 1371; "gothic,pop,"
"pop"; 1372; "pop,"
"pop"; 1373; "pop,electronic,house,"
"pop"; 1375; "pop,rnb,dance,"
"pop"; 1376; "pop,world,"
"pop"; 1377; "pop,popfolk,"
"pop"; 1378; "pop,"
"pop"; 1379; "pop,soul,"
"pop"; 1380; "pop,electronic,dubstep,"
"pop"; 1381; "pop,downtempo,"
"pop"; 1382; "world,pop,"
"pop"; 1384; "electronic,pop,"
"pop"; 1385; "pop,easylistening,chillout,"
"pop"; 1386; "pop,"
"pop"; 1387; "pop,"
"pop"; 1388; "pop,funk,soul,"
"pop"; 1389; "pop,"
"pop"; 1390; "pop,"
"pop"; 1391; "pop,"
"pop"; 1392; "pop,"
"pop"; 1394; "pop,"
"pop"; 1395; "pop,funk,soul,easylistening,"
"pop"; 1396; "pop,"
"pop"; 1397; "pop,"
"pop"; 1399; "pop,electronic,electropop,"
"pop"; 1400; "pop,rnb,"
"pop"; 1402; "pop,"
"pop"; 1404; "pop,dance,electronic,"
"pop"; 1406; "pop,"
"pop"; 1407; "pop,"
"pop"; 1408; "pop,improvisation,darkwave,"
"pop"; 1409; "pop,alternative,singersongwriter,"
"pop"; 1411; "pop,funk,alternative,"
"pop"; 1412; "pop,"
"pop"; 1414; "pop,electronic,electropop,"
"pop"; 1416; "pop,chillout,"
"pop"; 1417; "pop,soundtrack,"
"pop"; 1418; "pop,"
"pop"; 1419; "pop,idm,indie,"
"pop"; 1420; "pop,electropop,funk,electronic,"
"pop"; 1421; "pop,ambient,minimal,"
"pop"; 1422; "pop,"
"pop"; 1423; "pop,singersongwriter,funk,"
"pop"; 1424; "pop,electropop,dubstep,"
"pop"; 1425; "pop,newage,"
"pop"; 1426; "pop,singersongwriter,soul,"
"pop"; 1428; "pop,electronic,ambient,"
"pop"; 1429; "pop,folk,popfolk,singersongwriter,"
"pop"; 1431; "pop,"
"pop"; 1432; "pop,"
"pop"; 1433; "pop,easylistening,"
"pop"; 1435; "pop,dance,"
"pop"; 1436; "pop,"
"pop"; 1437; "pop,soundtrack,singersongwriter,"
"pop"; 1438; "pop,"
"pop"; 1439; "pop,"
"pop"; 1440; "pop,newage,electronic,"
"pop"; 1441; "pop,"
"pop"; 1442; "pop,atmospheric,singersongwriter,"
"pop"; 1443; "pop,electropop,easylistening,synthpop,"
"pop"; 1446; "pop,"
"pop"; 1447; "electronic,pop,ambient,"
"pop"; 1449; "pop,"
"pop"; 1450; "pop,"
"pop"; 1451; "pop,indie,electronic,80s,"
"pop"; 1452; "pop,chanson,chansonfrancaise,"
"pop"; 1454; "pop,electropop,electronic,"
"pop"; 1457; "pop,"
"pop"; 1458; "pop,funk,"
"pop"; 1459; "pop,"
"pop"; 1460; "pop,"
"pop"; 1461; "pop,folk,chansonfrancaise,"
"pop"; 1463; "pop,electronic,experimental,"
"pop"; 1464; "pop,hard,eurodance,"
"pop"; 1465; "pop,"
"pop"; 1466; "pop,funk,soul,electronic,"
"pop"; 1467; "pop,dance,"
"pop"; 1468; "pop,"
"pop"; 1469; "pop,chanson,chansonfrancaise,"
"pop"; 1471; "pop,electropop,ambient,synthpop,"
"pop"; 1472; "pop,"
"pop"; 1473; "pop,folk,singersongwriter,"
"pop"; 1474; "pop,"
"pop"; 1475; "pop,"
"pop"; 1477; "pop,electronic,"
"pop"; 1479; "pop,"
"pop"; 1480; "pop,electronic,house,"
"pop"; 1481; "pop,world,electronic,electropop,"
"pop"; 1482; "pop,rap,"
"pop"; 1483; "pop,"
"pop"; 1484; "pop,"
"pop"; 1485; "pop,powerpop,chillout,"
"pop"; 1486; "pop,"
"pop"; 1487; "pop,world,"
"pop"; 1488; "pop,"
"pop"; 1489; "pop,alternative,synthpop,"
"pop"; 1490; "pop,"
"pop"; 1492; "pop,"
"pop"; 1494; "pop,world,"
"pop"; 1495; "pop,dance,house,electropop,"
"pop"; 1496; "pop,rap,chansonfrancaise,chillout,"
"pop"; 1497; "pop,dance,house,electropop,"
"pop"; 1498; "pop,"
"pop"; 1499; "pop,downtempo,"
"pop"; 1500; "pop,"
"pop"; 1501; "chanson,pop,"
"pop"; 1503; "pop,"
"pop"; 1505; "pop,singersongwriter,"
"pop"; 1506; "pop,"
"pop"; 1507; "pop,singersongwriter,"
"pop"; 1508; "pop,"
"pop"; 1509; "pop,alternative,"
"pop"; 1510; "pop,world,easylistening,"
"pop"; 1511; "pop,"
"pop"; 1512; "pop,"
"pop"; 1513; "pop,electronic,synthpop,"
"pop"; 1514; "pop,electropop,breakbeat,synthpop,"
"pop"; 1516; "pop,"
"pop"; 1517; "pop,"
"pop"; 1518; "pop,"
"pop"; 1519; "pop,easylistening,"
"pop"; 1520; "pop,funk,soul,"
"pop"; 1521; "pop,singersongwriter,folk,"
"pop"; 1522; "pop,"
"pop"; 1523; "pop,"
"pop"; 1524; "pop,"
"pop"; 1526; "pop,"
"pop"; 1527; "pop,"
"pop"; 1528; "pop,"
"pop"; 1529; "pop,funk,"
"pop"; 1530; "pop,gospel,"
"pop"; 1533; "pop,"
"pop"; 1534; "pop,indie,alternative,"
"pop"; 1535; "pop,breakbeat,synthpop,"
"pop"; 1536; "pop,"
"pop"; 1537; "folk,pop,"
"pop"; 1538; "pop,funk,"
"pop"; 1539; "pop,"
"pop"; 1540; "electronic,dance,trance,pop,"
"pop"; 1541; "pop,soundtrack,easylistening,"
"pop"; 1543; "pop,"
"pop"; 1545; "electronic,pop,"
"pop"; 1546; "pop,trance,electronic,"
"pop"; 1547; "pop,"
"pop"; 1548; "electropop,pop,"
"pop"; 1549; "pop,"
"pop"; 1550; "funk,pop,rnb,"
"pop"; 1552; "pop,"
"pop"; 1553; "pop,singersongwriter,popfolk,folk,"
"pop"; 1554; "pop,indie,singersongwriter,"
"pop"; 1555; "pop,"
"pop"; 1557; "pop,indie,alternative,"
"pop"; 1558; "easylistening,pop,latin,world,"
"pop"; 1559; "pop,"
"pop"; 1561; "pop,rnb,african,"
"pop"; 1562; "pop,alternative,experimental,"
"pop"; 1563; "pop,"
"pop"; 1564; "pop,80s,world,"
"pop"; 1565; "pop,funk,"
"pop"; 1566; "pop,"
"pop"; 1567; "pop,"
"pop"; 1568; "pop,dance,"
"pop"; 1569; "pop,"
"pop"; 1570; "pop,easylistening,ambient,soundtrack,"
"pop"; 1571; "pop,experimental,electronic,"
"pop"; 1572; "pop,funk,soul,"
"pop"; 1573; "pop,"
"pop"; 1574; "80s,pop,soundtrack,"
"pop"; 1576; "pop,electronic,indie,dance,"
"pop"; 1577; "pop,"
"pop"; 1579; "pop,"
"pop"; 1580; "pop,"
"pop"; 1581; "pop,souljazz,"
"pop"; 1582; "pop,chanson,chansonfrancaise,"
"pop"; 1583; "pop,house,dance,"
"pop"; 1584; "pop,"
"pop"; 1585; "pop,"
"pop"; 1586; "electronic,trance,pop,"
"pop"; 1587; "pop,"
"pop"; 1588; "pop,"
"pop"; 1591; "pop,electronic,"
"pop"; 1592; "pop,"
"pop"; 1593; "pop,"
"pop"; 1594; "pop,"
"pop"; 1596; "pop,fusion,electropop,easylistening,"
"pop"; 1597; "pop,"
"pop"; 1598; "pop,"
"pop"; 1599; "pop,dance,soundtrack,alternative,"
"pop"; 1600; "pop,easylistening,"
"pop"; 1601; "pop,"
"pop"; 1603; "pop,electronic,"
"pop"; 1604; "electronic,pop,"
"pop"; 1605; "funk,pop,"
"pop"; 1606; "pop,"
"pop"; 1607; "pop,dance,electronic,"
"pop"; 1608; "pop,easylistening,dance,electropop,"
"pop"; 1609; "world,indie,pop,"
"pop"; 1613; "pop,"
"pop"; 1614; "pop,downtempo,"
"pop"; 1615; "pop,"
"pop"; 1616; "pop,"
"pop"; 1617; "pop,electronic,electropop,"
"pop"; 1618; "pop,electronic,"
"pop"; 1619; "pop,chanson,chansonfrancaise,progressive,"
"pop"; 1620; "pop,electronic,gothic,ebm,"
"pop"; 1621; "pop,"
"pop"; 1622; "newage,pop,soundtrack,"
"pop"; 1624; "pop,"
"pop"; 1625; "pop,"
"pop"; 1626; "pop,easylistening,"
"pop"; 1627; "electronic,pop,"
"pop"; 1629; "pop,funk,soul,easylistening,"
"pop"; 1630; "pop,"
"pop"; 1631; "pop,"
"pop"; 1632; "pop,techno,soundtrack,"
"pop"; 1634; "pop,electronic,"
"pop"; 1636; "pop,"
"pop"; 1638; "chillout,pop,electronic,downtempo,"
"pop"; 1639; "pop,"
"pop"; 1640; "pop,dance,electronic,"
"pop"; 1641; "pop,"
"pop"; 1642; "pop,electronic,electropop,"
"pop"; 1644; "pop,"
"pop"; 1645; "pop,"
"pop"; 1646; "pop,"
"pop"; 1647; "pop,funk,downtempo,electronic,"
"pop"; 1648; "world,pop,"
"pop"; 1649; "pop,experimental,electronic,"
"pop"; 1650; "pop,"
"pop"; 1651; "pop,electronic,drumnbass,electropop,"
"pop"; 1652; "pop,"
"pop"; 1653; "pop,easylistening,popfolk,"
"pop"; 1655; "easylistening,funk,soul,pop,"
"pop"; 1656; "pop,world,"
"pop"; 1657; "pop,"
"pop"; 1658; "pop,alternative,popfolk,"
"pop"; 1659; "world,pop,"
"pop"; 1661; "pop,"
"pop"; 1662; "pop,world,"
"pop"; 1665; "pop,latin,"
"pop"; 1666; "pop,soundtrack,progressive,"
"pop"; 1667; "pop,electronic,indie,synthpop,"
"pop"; 1669; "pop,electronic,easylistening,"
"pop"; 1670; "pop,dance,house,electropop,"
"pop"; 1671; "pop,"
"pop"; 1672; "pop,"
"pop"; 1673; "pop,"
"pop"; 1674; "pop,easylistening,"
"pop"; 1675; "pop,"
"pop"; 1676; "pop,"
"pop"; 1677; "pop,"
"pop"; 1678; "pop,"
"pop"; 1679; "pop,latin,world,"
"pop"; 1681; "pop,funk,world,"
"pop"; 1682; "pop,world,folk,singersongwriter,"
"pop"; 1684; "pop,"
"pop"; 1685; "pop,latin,singersongwriter,chillout,"
"pop"; 1686; "pop,electronic,"
"pop"; 1687; "pop,"
"pop"; 1691; "pop,"
"pop"; 1692; "pop,"
"pop"; 1693; "pop,"
"pop"; 1694; "pop,"
"pop"; 1696; "pop,electronic,"
"pop"; 1697; "world,pop,easylistening,chillout,"
"pop"; 1699; "electronic,pop,synthpop,"
"pop"; 1700; "pop,electronic,"
"pop"; 1701; "pop,rap,rnb,"
"pop"; 1702; "electronic,pop,"
"pop"; 1703; "pop,electronic,ambient,"
"pop"; 1704; "pop,electropop,synthpop,"
"pop"; 1705; "pop,dance,electronic,"
"pop"; 1708; "pop,easylistening,"
"pop"; 1709; "pop,"
"pop"; 1710; "pop,world,chillout,easylistening,"
"pop"; 1711; "pop,alternative,experimental,"
"pop"; 1713; "pop,folk,singersongwriter,popfolk,"
"pop"; 1714; "pop,"
"pop"; 1715; "pop,gospel,world,"
"pop"; 1716; "pop,electronic,"
"pop"; 1719; "pop,chansonfrancaise,"
"pop"; 1720; "pop,"
"pop"; 1721; "pop,"
"pop"; 1723; "pop,"
"pop"; 1724; "pop,electronic,"
"pop"; 1725; "pop,electronic,house,"
"pop"; 1726; "pop,"
"pop"; 1727; "pop,"
"pop"; 1728; "pop,electronic,"
"pop"; 1731; "pop,"
"pop"; 1732; "pop,rhythmandblues,popfolk,funk,"
"pop"; 1733; ""
"pop"; 1734; "trance,electronic,pop,dance,"
"pop"; 1735; "pop,"
"pop"; 1737; "pop,funk,soul,"
"pop"; 1739; "pop,"
"pop"; 1740; "pop,dance,electropop,"
"pop"; 1741; "pop,"
"pop"; 1742; "pop,"
"pop"; 1743; "pop,"
"pop"; 1744; "pop,house,electronic,dance,"
"pop"; 1745; "pop,"
"pop"; 1746; "pop,"
"pop"; 1749; "pop,soundtrack,minimal,"
"pop"; 1750; "pop,"
"pop"; 1751; "pop,"
"pop"; 1752; "pop,easylistening,"
"pop"; 1754; "pop,"
"pop"; 1756; "pop,"
"pop"; 1757; "pop,"
"pop"; 1758; "pop,"
"pop"; 1759; "electropop,pop,"
"pop"; 1760; "electronic,pop,"
"pop"; 1761; "pop,"
"pop"; 1762; "pop,"
"pop"; 1763; "pop,"
"pop"; 1764; "pop,"
"pop"; 1765; "pop,"
"pop"; 1766; "pop,middleeastern,"
"pop"; 1767; "pop,electronic,"
"pop"; 1769; "electronic,funk,pop,downtempo,"
"pop"; 1772; "pop,electronic,house,"
"pop"; 1773; "pop,popfolk,"
"pop"; 1774; "pop,funk,electronic,electropop,"
"pop"; 1777; "pop,"
"pop"; 1778; "pop,chanson,chansonfrancaise,"
"pop"; 1779; "pop,"
"pop"; 1780; "pop,experimental,"
"pop"; 1781; "pop,"
"pop"; 1783; "pop,"
"pop"; 1785; "pop,"
"pop"; 1786; "pop,alternative,"
"pop"; 1787; "pop,electronic,world,"
"pop"; 1788; "pop,"
"pop"; 1789; "pop,"
"pop"; 1790; "pop,"
"pop"; 1791; "pop,latin,"
"pop"; 1792; "pop,"
"pop"; 1794; "pop,"
"pop"; 1797; "pop,folk,chanson,"
"pop"; 1798; "pop,world,"
"pop"; 1800; "pop,"
"pop"; 1801; "pop,trance,latin,"
"pop"; 1804; "pop,electronic,"
"pop"; 1805; "pop,rnb,singersongwriter,soul,"
"pop"; 1806; "pop,"
"pop"; 1808; "pop,"
"pop"; 1809; "pop,"
"pop"; 1811; "pop,ambient,world,"
"pop"; 1812; "electronic,pop,dance,electropop,"
"pop"; 1813; "pop,rnb,"
"pop"; 1814; "electronic,chillout,80s,pop,"
"pop"; 1815; "electronic,pop,dubstep,"
"pop"; 1817; "pop,"
"pop"; 1818; "pop,"
"pop"; 1819; "pop,indie,experimental,"
"pop"; 1821; "rhythmandblues,soul,pop,"
"pop"; 1822; "pop,"
"pop"; 1823; "pop,world,"
"pop"; 1824; "pop,experimental,electronic,alternative,"
"pop"; 1830; "pop,electronic,"
"pop"; 1832; "pop,"
"pop"; 1833; "pop,dance,electronic,"
"pop"; 1834; "electronic,pop,easylistening,indie,"
"pop"; 1836; "pop,"
"pop"; 1837; "pop,"
"pop"; 1838; "pop,oriental,orchestral,"
"pop"; 1839; "pop,"
"pop"; 1841; "electronic,pop,"
"pop"; 1843; "trance,pop,electronic,"
"pop"; 1844; "funk,pop,soul,ambient,"
"pop"; 1847; "pop,indie,singersongwriter,"
"pop"; 1848; "pop,funk,"
"pop"; 1849; "pop,electropop,chanson,"
"pop"; 1850; "pop,easylistening,"
"pop"; 1851; "pop,techno,"
"pop"; 1852; "pop,world,electronic,"
"pop"; 1853; "pop,folk,indie,"
"pop"; 1855; "pop,"
"pop"; 1856; "pop,indie,alternative,"
"pop"; 1857; "dance,electropop,pop,techno,"
"pop"; 1858; "pop,rnb,soul,"
"pop"; 1860; "pop,folk,chansonfrancaise,popfolk,"
"pop"; 1861; "pop,alternative,"
"pop"; 1863; "pop,"
"pop"; 1864; "pop,"
"pop"; 1866; "pop,"
"pop"; 1867; "pop,folk,alternative,"
"pop"; 1868; "pop,dance,electronic,electropop,"
"pop"; 1869; "house,pop,electronic,dance,"
"pop"; 1870; "pop,"
"pop"; 1871; "pop,indie,singersongwriter,"
"pop"; 1872; "pop,triphop,downtempo,chillout,"
"pop"; 1873; "pop,easylistening,"
"pop"; 1874; "pop,"
"pop"; 1875; "80s,pop,easylistening,"
"pop"; 1877; "pop,"
"pop"; 1879; "pop,"
"pop"; 1880; "pop,darkwave,gothic,experimental,"
"pop"; 1881; "pop,rnb,electronic,"
"pop"; 1882; "pop,trance,electronic,dance,"
"pop"; 1883; "pop,world,"
"pop"; 1885; "pop,"
"pop"; 1886; "pop,electronic,electropop,chansonfrancaise,"
"pop"; 1887; "pop,electronic,"
"pop"; 1889; "pop,"
"pop"; 1890; "pop,dance,"
"pop"; 1891; "pop,world,"
"pop"; 1892; "pop,"
"pop"; 1895; "pop,"
"pop"; 1896; "pop,singersongwriter,"
"pop"; 1897; "electronic,dance,electropop,pop,"
"pop"; 1898; "electronic,pop,ambient,"
"pop"; 1899; "folk,popfolk,indie,pop,"
"pop"; 1900; "pop,"
"pop"; 1901; "pop,"
"pop"; 1902; "pop,"
"pop"; 1904; "pop,alternative,"
"pop"; 1905; "pop,folk,"
"pop"; 1906; "pop,funk,soul,"
"pop"; 1909; "pop,folk,"
"pop"; 1910; "pop,electronic,electropop,synthpop,"
"pop"; 1911; "pop,medieval,gothic,"
"pop"; 1912; "pop,"
"pop"; 1913; "pop,"
"pop"; 1914; "pop,"
"pop"; 1915; "pop,electronic,"
"pop"; 1916; "pop,world,"
"pop"; 1918; "pop,"
"pop"; 1920; "pop,world,"
"pop"; 1921; "pop,"
"pop"; 1922; "pop,"
"pop"; 1923; "electronic,pop,dance,house,"
"pop"; 1925; "pop,folk,popfolk,"
"pop"; 1927; "pop,"
"pop"; 1928; "world,pop,"
"pop"; 1929; "pop,easylistening,"
"pop"; 1931; "pop,"
"pop"; 1932; "pop,"
"pop"; 1933; "pop,"
"pop"; 1934; "pop,world,latin,"
"pop"; 1935; "pop,"
"pop"; 1936; "pop,"
"pop"; 1937; "pop,electronic,experimental,"
"pop"; 1939; "pop,"
"pop"; 1940; "pop,"
"pop"; 1941; "pop,dance,electronic,house,"
"pop"; 1943; "latin,pop,world,popfolk,"
"pop"; 1945; "pop,"
"pop"; 1946; "pop,"
"pop"; 1947; "pop,ambient,chillout,"
"pop"; 1948; "pop,dance,electropop,electronic,"
"pop"; 1949; "pop,rnb,dance,"
"pop"; 1950; "pop,"
"pop"; 1951; "pop,"
"pop"; 1952; "funk,pop,"
"pop"; 1953; "pop,indie,chillout,"
"pop"; 1954; "pop,"
"pop"; 1957; "pop,"
"pop"; 1958; "pop,"
"pop"; 1962; "pop,singersongwriter,"
"pop"; 1963; "pop,"
"pop"; 1964; "pop,"
"pop"; 1965; "pop,chillout,popfolk,"
"pop"; 1967; "pop,ambient,singersongwriter,"
"pop"; 1968; "pop,chanson,"
"pop"; 1969; "pop,"
"pop"; 1970; "pop,"
"pop"; 1971; "pop,"
"pop"; 1976; "pop,"
"pop"; 1978; "pop,"
"pop"; 1980; "pop,"
"pop"; 1981; "pop,"
"pop"; 1983; "pop,electropop,synthpop,"
"pop"; 1984; "pop,world,popfolk,folk,"
"pop"; 1985; "pop,electronic,alternative,indie,"
"pop"; 1987; "pop,"
"pop"; 1988; "pop,"
"pop"; 1989; "pop,"
"pop"; 1990; "electronic,pop,"
"pop"; 1992; "pop,funk,soul,"
"pop"; 1993; "pop,"
"pop"; 1996; "pop,"
"pop"; 1997; "pop,chanson,chansonfrancaise,bossanova,"
"pop"; 1998; "pop,dance,dubstep,"
"pop"; 1999; "pop,latin,"
"pop"; 2001; "pop,"
"pop"; 2002; "pop,electronic,"
"pop"; 2004; "pop,indie,"
"pop"; 2005; "pop,"
"pop"; 2006; "pop,popfolk,"
"pop"; 2007; "pop,funk,soul,downtempo,"
"pop"; 2008; "electronic,house,pop,"
"pop"; 2009; "pop,"
"pop"; 2010; "funk,pop,soul,chanson,"
"pop"; 2011; "pop,"
"pop"; 2012; "pop,"
"pop"; 2013; "pop,"
"pop"; 2015; "pop,"
"pop"; 2016; "world,pop,chanson,"
"pop"; 2017; "pop,"
"pop"; 2019; "pop,"
"pop"; 2020; "pop,"
"pop"; 2021; "pop,"
"pop"; 2022; "pop,indie,alternative,"
"pop"; 2023; "dance,techno,pop,ambient,"
"pop"; 2024; "electronic,dance,pop,electropop,"
"pop"; 2025; "pop,electronic,groove,"
"pop"; 2026; "world,pop,electronic,"
"pop"; 2027; "pop,"
"pop"; 2028; "soul,pop,funk,"
"pop"; 2029; "pop,"
"pop"; 2030; "pop,"
"pop"; 2031; "electronic,pop,"
"pop"; 2032; "pop,"
"pop"; 2033; "pop,funk,"
"pop"; 2034; "pop,"
"pop"; 2036; "pop,electronic,"
"pop"; 2037; "pop,electronic,electropop,"
"pop"; 2038; "pop,singersongwriter,"
"pop"; 2039; "trance,electronic,pop,"
"pop"; 2040; "pop,"
"pop"; 2041; "pop,"
"pop"; 2042; "pop,60s,70s,"
"pop"; 2044; "pop,"
"pop"; 2047; "pop,"
"pop"; 2048; "pop,"
"pop"; 2049; "pop,world,popfolk,"
"pop"; 2051; "pop,easylistening,"
"pop"; 2052; "pop,"
"pop"; 2054; "pop,"
"pop"; 2055; "pop,"
"pop"; 2056; "80s,pop,electropop,"
"pop"; 2057; "pop,"
"pop"; 2058; "pop,electronic,"
"pop"; 2060; "pop,folk,indie,"
"pop"; 2061; "pop,"
"pop"; 2063; "pop,soundtrack,experimental,newage,"
"pop"; 2064; "pop,soundtrack,electropop,"
"pop"; 2065; "pop,"
"pop"; 2066; "pop,"
"pop"; 2067; "pop,"
"reggae"; 2; "reggae,"
"reggae"; 6; "dance,experimental,trip,reggae,"
"reggae"; 7; "reggae,dub,"
"reggae"; 8; "chillout,reggae,downtempo,"
"reggae"; 9; "reggae,downtempo,"
"reggae"; 11; "reggae,newage,easylistening,"
"reggae"; 14; "reggae,"
"reggae"; 15; "reggae,downtempo,funk,soul,"
"reggae"; 17; "reggae,ska,"
"reggae"; 19; "reggae,"
"reggae"; 20; "latin,world,60s,reggae,"
"reggae"; 22; "reggae,funk,soul,"
"reggae"; 23; "reggae,dancehall,ragga,world,"
"reggae"; 25; "reggae,"
"reggae"; 26; "reggae,world,"
"reggae"; 27; "reggae,"
"reggae"; 28; "reggae,"
"reggae"; 30; "latin,world,reggae,fusion,"
"reggae"; 31; "latin,world,reggae,"
"reggae"; 32; "world,asian,reggae,"
"reggae"; 33; "reggae,"
"reggae"; 34; "reggae,funk,downtempo,soul,"
"reggae"; 35; "reggae,dub,dubstep,electronic,"
"reggae"; 41; "reggae,dance,soundtrack,"
"reggae"; 42; "reggae,funk,ska,soul,"
"reggae"; 43; "reggae,"
"reggae"; 44; "reggae,chanson,"
"reggae"; 47; "reggae,funk,soul,world,"
"reggae"; 48; "reggae,rocksteady,soul,"
"reggae"; 49; "reggae,funk,soul,ambient,"
"reggae"; 51; "reggae,rocksteady,dancehall,"
"reggae"; 52; "reggae,electronic,"
"reggae"; 53; "reggae,"
"reggae"; 56; "reggae,ska,"
"reggae"; 58; "reggae,dub,downtempo,"
"reggae"; 61; "reggae,dance,house,reggaeton,"
"reggae"; 62; "reggae,alternative,"
"reggae"; 63; "reggae,"
"reggae"; 64; "world,reggae,"
"reggae"; 65; "reggae,downtempo,"
"reggae"; 67; "reggae,latin,dancehall,"
"reggae"; 70; "reggae,ragga,world,"
"reggae"; 71; "reggae,rap,psychedelic,"
"reggae"; 72; "reggae,electronic,"
"reggae"; 73; "reggae,dub,electronic,"
"reggae"; 74; "electronic,reggae,reggaeton,"
"reggae"; 75; "reggae,"
"reggae"; 78; "reggae,world,"
"reggae"; 79; "dub,electronic,reggae,trip,"
"reggae"; 80; "reggae,ragga,dancehall,"
"reggae"; 83; "reggae,funk,"
"reggae"; 84; "reggae,"
"reggae"; 85; "reggae,"
"reggae"; 90; "reggae,"
"reggae"; 92; "easylistening,reggae,funk,soul,"
"reggae"; 93; "electronic,african,reggae,alternative,"
"reggae"; 95; "world,funk,reggae,soul,"
"reggae"; 98; "folk,reggae,funk,"
"reggae"; 99; "reggae,dance,"
"reggae"; 100; "reggae,"
"reggae"; 101; "reggae,funk,soul,"
"reggae"; 102; "reggae,"
"reggae"; 103; "reggae,"
"reggae"; 104; "reggae,"
"reggae"; 105; "reggae,"
"reggae"; 106; "latin,reggae,electronic,world,"
"reggae"; 108; "reggae,world,chillout,"
"reggae"; 110; "reggae,alternative,orchestral,"
"reggae"; 111; "reggae,soundtrack,dancehall,"
"reggae"; 112; "reggae,"
"reggae"; 113; "dub,technoindustrial,noise,reggae,"
"reggae"; 114; "funk,ska,reggae,soul,"
"reggae"; 115; "reggae,"
"reggae"; 116; "reggae,experimental,rap,"
"reggae"; 117; "alternative,reggae,"
"reggae"; 119; "reggae,rap,experimental,"
"reggae"; 120; "easylistening,reggae,"
"reggae"; 121; "reggae,"
"reggae"; 123; "reggae,chansonfrancaise,"
"reggae"; 124; "reggae,"
"reggae"; 126; "reggae,"
"reggae"; 127; "electronic,downtempo,chillout,reggae,"
"reggae"; 128; "reggae,reggaeton,souljazz,"
"reggae"; 129; "funk,reggae,soul,downtempo,"
"reggae"; 130; "reggae,"
"reggae"; 131; "world,reggae,"
"reggae"; 132; "reggae,"
"reggae"; 133; "reggae,dancehall,"
"reggae"; 134; "reggae,"
"reggae"; 137; "reggae,world,"
"reggae"; 138; "reggae,easylistening,"
"reggae"; 139; "reggae,funk,soul,"
"reggae"; 140; "reggae,"
"reggae"; 141; "experimental,reggae,lofi,"
"reggae"; 143; "reggae,breakbeat,experimental,"
"reggae"; 144; "reggae,downtempo,chillout,"
"reggae"; 145; "latin,world,reggae,"
"reggae"; 147; "reggae,electronic,"
"reggae"; 149; "reggae,"
"reggae"; 150; "funk,reggae,soul,"
"reggae"; 151; "funk,reggae,soul,latin,"
"reggae"; 152; "reggae,"
"reggae"; 153; "reggae,"
"reggae"; 154; "downtempo,chillout,reggae,dub,"
"reggae"; 156; "60s,reggae,"
"reggae"; 157; "reggae,funk,"
"reggae"; 158; "reggae,"
"reggae"; 159; "reggae,dub,dubstep,"
"reggae"; 160; "reggae,world,"
"reggae"; 161; "electronic,dubstep,dub,reggae,"
"reggae"; 162; "reggae,funk,soul,"
"reggae"; 163; "world,reggae,ska,"
"reggae"; 166; "reggae,"
"reggae"; 167; "latin,reggae,"
"reggae"; 169; "reggae,"
"reggae"; 170; "reggae,"
"reggae"; 171; "reggae,"
"reggae"; 172; "reggae,"
"reggae"; 173; "reggae,dance,latin,"
"reggae"; 175; "reggae,"
"reggae"; 176; "world,samba,reggae,rocknroll,"
"reggae"; 177; "soul,funk,reggae,world,"
"reggae"; 178; "funk,reggae,world,soul,"
"reggae"; 179; "reggae,world,"
"reggae"; 180; "reggae,"
"reggae"; 181; "reggae,"
"reggae"; 182; "reggae,"
"reggae"; 183; "reggae,funk,soul,"
"reggae"; 185; "dancehall,reggae,ragga,"
"reggae"; 186; "reggae,chillout,"
"reggae"; 187; "reggae,"
"reggae"; 188; "reggae,funk,world,"
"reggae"; 190; "reggae,rap,soul,"
"reggae"; 192; "reggae,rap,psychedelic,"
"reggae"; 194; "reggae,"
"reggae"; 195; "reggae,alternative,experimental,"
"reggae"; 198; "reggae,world,"
"reggae"; 200; "reggae,downtempo,"
"reggae"; 201; "reggae,"
"reggae"; 204; "reggae,"
"reggae"; 205; "reggae,dub,world,downtempo,"
"reggae"; 207; "reggae,"
"reggae"; 208; "electronic,reggae,swing,"
"reggae"; 210; "reggae,world,"
"reggae"; 213; "reggae,"
"reggae"; 214; "reggae,electropop,"
"reggae"; 215; "reggae,"
"reggae"; 216; "electronic,reggae,"
"reggae"; 217; "reggae,"
"reggae"; 218; "reggae,"
"reggae"; 219; "reggae,"
"reggae"; 220; "reggae,"
"reggae"; 221; "reggae,"
"reggae"; 222; "reggae,"
